# T/K; Cv/J*K^-1
#           T           tot           vib           rot         trans          elec            mf          indi
 3.060000E+02  3.220001E+01  2.906980E+01  1.565100E+00  1.565100E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.065000E+02  3.222728E+01  2.909679E+01  1.565246E+00  1.565246E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.070000E+02  3.225451E+01  2.912373E+01  1.565394E+00  1.565394E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.075000E+02  3.228171E+01  2.915061E+01  1.565546E+00  1.565546E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.080000E+02  3.230886E+01  2.917745E+01  1.565701E+00  1.565701E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.085000E+02  3.233596E+01  2.920425E+01  1.565859E+00  1.565859E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.090000E+02  3.236303E+01  2.923099E+01  1.566020E+00  1.566020E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.095000E+02  3.239006E+01  2.925769E+01  1.566184E+00  1.566184E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.100000E+02  3.241704E+01  2.928434E+01  1.566352E+00  1.566352E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.105000E+02  3.244398E+01  2.931094E+01  1.566523E+00  1.566523E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.110000E+02  3.247089E+01  2.933749E+01  1.566697E+00  1.566697E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.115000E+02  3.249775E+01  2.936400E+01  1.566875E+00  1.566875E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.120000E+02  3.252457E+01  2.939045E+01  1.567057E+00  1.567057E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.125000E+02  3.255135E+01  2.941686E+01  1.567242E+00  1.567242E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.130000E+02  3.257808E+01  2.944322E+01  1.567430E+00  1.567430E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.135000E+02  3.260478E+01  2.946954E+01  1.567623E+00  1.567623E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.140000E+02  3.263144E+01  2.949580E+01  1.567819E+00  1.567819E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.145000E+02  3.265806E+01  2.952202E+01  1.568019E+00  1.568019E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.150000E+02  3.268463E+01  2.954819E+01  1.568223E+00  1.568223E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.155000E+02  3.271117E+01  2.957431E+01  1.568431E+00  1.568431E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.160000E+02  3.273767E+01  2.960038E+01  1.568643E+00  1.568643E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.165000E+02  3.276412E+01  2.962641E+01  1.568859E+00  1.568859E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.170000E+02  3.279054E+01  2.965238E+01  1.569079E+00  1.569079E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.175000E+02  3.281691E+01  2.967831E+01  1.569303E+00  1.569303E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.180000E+02  3.284325E+01  2.970419E+01  1.569531E+00  1.569531E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.185000E+02  3.286955E+01  2.973002E+01  1.569764E+00  1.569764E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.190000E+02  3.289581E+01  2.975580E+01  1.570002E+00  1.570002E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.195000E+02  3.292202E+01  2.978154E+01  1.570243E+00  1.570243E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.200000E+02  3.294820E+01  2.980722E+01  1.570490E+00  1.570490E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.205000E+02  3.297434E+01  2.983286E+01  1.570740E+00  1.570740E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.210000E+02  3.300044E+01  2.985845E+01  1.570996E+00  1.570996E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.215000E+02  3.302650E+01  2.988399E+01  1.571256E+00  1.571256E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.220000E+02  3.305253E+01  2.990948E+01  1.571522E+00  1.571522E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.225000E+02  3.307851E+01  2.993493E+01  1.571792E+00  1.571792E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.230000E+02  3.310445E+01  2.996032E+01  1.572067E+00  1.572067E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.235000E+02  3.313036E+01  2.998566E+01  1.572347E+00  1.572347E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.240000E+02  3.315622E+01  3.001096E+01  1.572632E+00  1.572632E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.245000E+02  3.318205E+01  3.003621E+01  1.572922E+00  1.572922E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.250000E+02  3.320784E+01  3.006141E+01  1.573218E+00  1.573218E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.255000E+02  3.323359E+01  3.008656E+01  1.573519E+00  1.573519E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.260000E+02  3.325931E+01  3.011166E+01  1.573825E+00  1.573825E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.265000E+02  3.328498E+01  3.013671E+01  1.574137E+00  1.574137E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.270000E+02  3.331062E+01  3.016171E+01  1.574454E+00  1.574454E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.275000E+02  3.333621E+01  3.018666E+01  1.574778E+00  1.574778E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.280000E+02  3.336177E+01  3.021156E+01  1.575106E+00  1.575106E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.285000E+02  3.338730E+01  3.023641E+01  1.575441E+00  1.575441E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.290000E+02  3.341278E+01  3.026122E+01  1.575782E+00  1.575782E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.295000E+02  3.343823E+01  3.028597E+01  1.576128E+00  1.576128E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.300000E+02  3.346363E+01  3.031067E+01  1.576481E+00  1.576481E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.305000E+02  3.348900E+01  3.033532E+01  1.576839E+00  1.576839E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.310000E+02  3.351434E+01  3.035993E+01  1.577204E+00  1.577204E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.315000E+02  3.353963E+01  3.038448E+01  1.577576E+00  1.577576E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.320000E+02  3.356489E+01  3.040898E+01  1.577954E+00  1.577954E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.325000E+02  3.359011E+01  3.043343E+01  1.578338E+00  1.578338E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.330000E+02  3.361529E+01  3.045783E+01  1.578729E+00  1.578729E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.335000E+02  3.364044E+01  3.048219E+01  1.579126E+00  1.579126E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.340000E+02  3.366555E+01  3.050648E+01  1.579530E+00  1.579530E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.345000E+02  3.369062E+01  3.053073E+01  1.579941E+00  1.579941E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.350000E+02  3.371565E+01  3.055493E+01  1.580359E+00  1.580359E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.355000E+02  3.374065E+01  3.057908E+01  1.580784E+00  1.580784E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.360000E+02  3.376561E+01  3.060317E+01  1.581217E+00  1.581217E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.365000E+02  3.379053E+01  3.062722E+01  1.581656E+00  1.581656E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.370000E+02  3.381541E+01  3.065121E+01  1.582103E+00  1.582103E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.375000E+02  3.384026E+01  3.067515E+01  1.582557E+00  1.582557E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.380000E+02  3.386507E+01  3.069904E+01  1.583018E+00  1.583018E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.385000E+02  3.388985E+01  3.072287E+01  1.583488E+00  1.583488E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.390000E+02  3.391459E+01  3.074666E+01  1.583964E+00  1.583964E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.395000E+02  3.393929E+01  3.077039E+01  1.584449E+00  1.584449E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.400000E+02  3.396395E+01  3.079407E+01  1.584942E+00  1.584942E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.405000E+02  3.398858E+01  3.081770E+01  1.585442E+00  1.585442E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.410000E+02  3.401317E+01  3.084127E+01  1.585951E+00  1.585951E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.415000E+02  3.403773E+01  3.086479E+01  1.586468E+00  1.586468E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.420000E+02  3.406224E+01  3.088826E+01  1.586993E+00  1.586993E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.425000E+02  3.408673E+01  3.091167E+01  1.587527E+00  1.587527E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.430000E+02  3.411117E+01  3.093503E+01  1.588069E+00  1.588069E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.435000E+02  3.413558E+01  3.095834E+01  1.588619E+00  1.588619E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.440000E+02  3.415995E+01  3.098160E+01  1.589179E+00  1.589179E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.445000E+02  3.418429E+01  3.100480E+01  1.589747E+00  1.589747E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.450000E+02  3.420859E+01  3.102794E+01  1.590324E+00  1.590324E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.455000E+02  3.423285E+01  3.105103E+01  1.590910E+00  1.590910E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.460000E+02  3.425708E+01  3.107407E+01  1.591505E+00  1.591505E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.465000E+02  3.428127E+01  3.109705E+01  1.592110E+00  1.592110E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.470000E+02  3.430543E+01  3.111998E+01  1.592724E+00  1.592724E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.475000E+02  3.432954E+01  3.114285E+01  1.593347E+00  1.593347E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.480000E+02  3.435363E+01  3.116567E+01  1.593980E+00  1.593980E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.485000E+02  3.437767E+01  3.118843E+01  1.594622E+00  1.594622E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.490000E+02  3.440168E+01  3.121113E+01  1.595275E+00  1.595275E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.495000E+02  3.442566E+01  3.123378E+01  1.595937E+00  1.595937E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.500000E+02  3.444960E+01  3.125638E+01  1.596609E+00  1.596609E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.505000E+02  3.447350E+01  3.127891E+01  1.597291E+00  1.597291E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.510000E+02  3.449736E+01  3.130140E+01  1.597984E+00  1.597984E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.515000E+02  3.452119E+01  3.132382E+01  1.598687E+00  1.598687E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.520000E+02  3.454499E+01  3.134619E+01  1.599400E+00  1.599400E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.525000E+02  3.456874E+01  3.136850E+01  1.600124E+00  1.600124E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.530000E+02  3.459247E+01  3.139075E+01  1.600858E+00  1.600858E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.535000E+02  3.461615E+01  3.141294E+01  1.601604E+00  1.601604E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.540000E+02  3.463980E+01  3.143508E+01  1.602360E+00  1.602360E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.545000E+02  3.466341E+01  3.145716E+01  1.603127E+00  1.603127E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.550000E+02  3.468699E+01  3.147918E+01  1.603905E+00  1.603905E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.555000E+02  3.471053E+01  3.150114E+01  1.604695E+00  1.604695E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.560000E+02  3.473404E+01  3.152304E+01  1.605496E+00  1.605496E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.565000E+02  3.475750E+01  3.154489E+01  1.606309E+00  1.606309E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.570000E+02  3.478094E+01  3.156667E+01  1.607133E+00  1.607133E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.575000E+02  3.480433E+01  3.158840E+01  1.607969E+00  1.607969E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.580000E+02  3.482769E+01  3.161006E+01  1.608816E+00  1.608816E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.585000E+02  3.485102E+01  3.163167E+01  1.609676E+00  1.609676E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.590000E+02  3.487431E+01  3.165321E+01  1.610548E+00  1.610548E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.595000E+02  3.489756E+01  3.167470E+01  1.611432E+00  1.611432E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.600000E+02  3.492078E+01  3.169612E+01  1.612328E+00  1.612328E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.605000E+02  3.494395E+01  3.171748E+01  1.613237E+00  1.613237E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.610000E+02  3.496710E+01  3.173878E+01  1.614158E+00  1.614158E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.615000E+02  3.499021E+01  3.176002E+01  1.615092E+00  1.615092E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.620000E+02  3.501328E+01  3.178120E+01  1.616039E+00  1.616039E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.625000E+02  3.503631E+01  3.180231E+01  1.616998E+00  1.616998E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.630000E+02  3.505931E+01  3.182337E+01  1.617971E+00  1.617971E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.635000E+02  3.508227E+01  3.184436E+01  1.618957E+00  1.618957E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.640000E+02  3.510520E+01  3.186528E+01  1.619956E+00  1.619956E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.645000E+02  3.512808E+01  3.188615E+01  1.620968E+00  1.620968E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.650000E+02  3.515094E+01  3.190695E+01  1.621995E+00  1.621995E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.655000E+02  3.517375E+01  3.192768E+01  1.623034E+00  1.623034E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.660000E+02  3.519653E+01  3.194836E+01  1.624088E+00  1.624088E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.665000E+02  3.521927E+01  3.196896E+01  1.625155E+00  1.625155E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.670000E+02  3.524198E+01  3.198951E+01  1.626237E+00  1.626237E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.675000E+02  3.526465E+01  3.200998E+01  1.627332E+00  1.627332E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.680000E+02  3.528728E+01  3.203040E+01  1.628442E+00  1.628442E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.685000E+02  3.530988E+01  3.205074E+01  1.629566E+00  1.629566E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.690000E+02  3.533243E+01  3.207103E+01  1.630705E+00  1.630705E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.695000E+02  3.535496E+01  3.209124E+01  1.631858E+00  1.631858E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.700000E+02  3.537744E+01  3.211139E+01  1.633026E+00  1.633026E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.705000E+02  3.539989E+01  3.213147E+01  1.634209E+00  1.634209E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.710000E+02  3.542230E+01  3.215149E+01  1.635406E+00  1.635406E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.715000E+02  3.544467E+01  3.217143E+01  1.636619E+00  1.636619E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.720000E+02  3.546701E+01  3.219131E+01  1.637847E+00  1.637847E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.725000E+02  3.548931E+01  3.221112E+01  1.639091E+00  1.639091E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.730000E+02  3.551157E+01  3.223087E+01  1.640349E+00  1.640349E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.735000E+02  3.553379E+01  3.225054E+01  1.641624E+00  1.641624E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.740000E+02  3.555598E+01  3.227015E+01  1.642914E+00  1.642914E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.745000E+02  3.557812E+01  3.228968E+01  1.644220E+00  1.644220E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.750000E+02  3.560023E+01  3.230915E+01  1.645541E+00  1.645541E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.755000E+02  3.562231E+01  3.232855E+01  1.646879E+00  1.646879E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.760000E+02  3.564434E+01  3.234788E+01  1.648233E+00  1.648233E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.765000E+02  3.566634E+01  3.236713E+01  1.649603E+00  1.649603E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.770000E+02  3.568830E+01  3.238632E+01  1.650990E+00  1.650990E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.775000E+02  3.571022E+01  3.240543E+01  1.652393E+00  1.652393E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.780000E+02  3.573210E+01  3.242448E+01  1.653812E+00  1.653812E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.785000E+02  3.575395E+01  3.244345E+01  1.655249E+00  1.655249E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.790000E+02  3.577575E+01  3.246235E+01  1.656702E+00  1.656702E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.795000E+02  3.579752E+01  3.248118E+01  1.658172E+00  1.658172E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.800000E+02  3.581925E+01  3.249993E+01  1.659659E+00  1.659659E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.805000E+02  3.584094E+01  3.251861E+01  1.661163E+00  1.661163E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.810000E+02  3.586259E+01  3.253722E+01  1.662684E+00  1.662684E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.815000E+02  3.588420E+01  3.255576E+01  1.664223E+00  1.664223E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.820000E+02  3.590578E+01  3.257422E+01  1.665779E+00  1.665779E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.825000E+02  3.592731E+01  3.259261E+01  1.667353E+00  1.667353E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.830000E+02  3.594881E+01  3.261092E+01  1.668944E+00  1.668944E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.835000E+02  3.597026E+01  3.262916E+01  1.670553E+00  1.670553E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.840000E+02  3.599168E+01  3.264732E+01  1.672180E+00  1.672180E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.845000E+02  3.601306E+01  3.266541E+01  1.673825E+00  1.673825E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.850000E+02  3.603440E+01  3.268342E+01  1.675488E+00  1.675488E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.855000E+02  3.605569E+01  3.270136E+01  1.677169E+00  1.677169E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.860000E+02  3.607695E+01  3.271922E+01  1.678868E+00  1.678868E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.865000E+02  3.609817E+01  3.273700E+01  1.680586E+00  1.680586E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.870000E+02  3.611935E+01  3.275471E+01  1.682322E+00  1.682322E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.875000E+02  3.614049E+01  3.277233E+01  1.684076E+00  1.684076E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.880000E+02  3.616158E+01  3.278989E+01  1.685849E+00  1.685849E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.885000E+02  3.618264E+01  3.280736E+01  1.687641E+00  1.687641E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.890000E+02  3.620366E+01  3.282476E+01  1.689452E+00  1.689452E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.895000E+02  3.622463E+01  3.284207E+01  1.691281E+00  1.691281E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.900000E+02  3.624557E+01  3.285931E+01  1.693129E+00  1.693129E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.905000E+02  3.626646E+01  3.287647E+01  1.694997E+00  1.694997E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.910000E+02  3.628732E+01  3.289355E+01  1.696883E+00  1.696883E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.915000E+02  3.630813E+01  3.291055E+01  1.698788E+00  1.698788E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.920000E+02  3.632890E+01  3.292747E+01  1.700713E+00  1.700713E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.925000E+02  3.634963E+01  3.294432E+01  1.702657E+00  1.702657E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.930000E+02  3.637032E+01  3.296108E+01  1.704620E+00  1.704620E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.935000E+02  3.639096E+01  3.297776E+01  1.706603E+00  1.706603E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.940000E+02  3.641157E+01  3.299436E+01  1.708605E+00  1.708605E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.945000E+02  3.643213E+01  3.301088E+01  1.710627E+00  1.710627E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.950000E+02  3.645265E+01  3.302732E+01  1.712668E+00  1.712668E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.955000E+02  3.647313E+01  3.304367E+01  1.714729E+00  1.714729E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.960000E+02  3.649357E+01  3.305995E+01  1.716810E+00  1.716810E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.965000E+02  3.651396E+01  3.307614E+01  1.718911E+00  1.718911E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.970000E+02  3.653431E+01  3.309225E+01  1.721031E+00  1.721031E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.975000E+02  3.655462E+01  3.310828E+01  1.723171E+00  1.723171E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.980000E+02  3.657488E+01  3.312422E+01  1.725331E+00  1.725331E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.985000E+02  3.659511E+01  3.314008E+01  1.727511E+00  1.727511E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.990000E+02  3.661528E+01  3.315586E+01  1.729711E+00  1.729711E+00  0.000000E+00  0.000000E+00  0.000000E+00
 3.995000E+02  3.663542E+01  3.317156E+01  1.731931E+00  1.731931E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.000000E+02  3.665551E+01  3.318717E+01  1.734171E+00  1.734171E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.005000E+02  3.667556E+01  3.320270E+01  1.736432E+00  1.736432E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.010000E+02  3.669557E+01  3.321814E+01  1.738712E+00  1.738712E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.015000E+02  3.671553E+01  3.323350E+01  1.741012E+00  1.741012E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.020000E+02  3.673544E+01  3.324878E+01  1.743333E+00  1.743333E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.025000E+02  3.675532E+01  3.326397E+01  1.745674E+00  1.745674E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.030000E+02  3.677515E+01  3.327908E+01  1.748034E+00  1.748034E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.035000E+02  3.679493E+01  3.329410E+01  1.750416E+00  1.750416E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.040000E+02  3.681467E+01  3.330904E+01  1.752817E+00  1.752817E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.045000E+02  3.683436E+01  3.332389E+01  1.755239E+00  1.755239E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.050000E+02  3.685401E+01  3.333865E+01  1.757680E+00  1.757680E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.055000E+02  3.687362E+01  3.335334E+01  1.760142E+00  1.760142E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.060000E+02  3.689318E+01  3.336793E+01  1.762625E+00  1.762625E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.065000E+02  3.691269E+01  3.338244E+01  1.765127E+00  1.765127E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.070000E+02  3.693216E+01  3.339686E+01  1.767650E+00  1.767650E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.075000E+02  3.695159E+01  3.341120E+01  1.770193E+00  1.770193E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.080000E+02  3.697097E+01  3.342546E+01  1.772756E+00  1.772756E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.085000E+02  3.699030E+01  3.343962E+01  1.775339E+00  1.775339E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.090000E+02  3.700959E+01  3.345370E+01  1.777942E+00  1.777942E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.095000E+02  3.702883E+01  3.346770E+01  1.780565E+00  1.780565E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.100000E+02  3.704802E+01  3.348160E+01  1.783209E+00  1.783209E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.105000E+02  3.706717E+01  3.349542E+01  1.785872E+00  1.785872E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.110000E+02  3.708627E+01  3.350916E+01  1.788556E+00  1.788556E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.115000E+02  3.710533E+01  3.352281E+01  1.791259E+00  1.791259E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.120000E+02  3.712433E+01  3.353637E+01  1.793983E+00  1.793983E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.125000E+02  3.714330E+01  3.354984E+01  1.796726E+00  1.796726E+00  0.000000E+00  0.000000E+00  0.000000E+00
